species_id,provider_id,botanical_name,attribute_name,attribute_value,evidence_confidence,source_url,source_id,review_status,notes,approval_id
BCNPPD-0169,PROV-NWM,Inula helenium,description,"Elecampane, horse-heal, elf-dock – the glorious tall, broadleaved garden aster, with flowers that look like scaled-down versions of the sun – is a plant of much lore and associations with medicine and magic. Does it beckon the elves and huldufolk? Raise the dead? Clear the lungs through tinctures and teas? Cure the ails of horses? Maybe. We can say that it does most certainly call forth the bees, both various bumble bees and honey bees, and it forms large, beautiful, towering plants very reminiscent of Midwestern Silphium species (such as Compass Plant and Prairie Dock). Elecampane loves and wants full sun but can tolerate partial shade. In our experience it is unfussy about soil types and can tolerate heavy clay, or drouthy sand, and once established can persist through dry summers without supplemental irrigation. Its hefty branching (edible) rhizomes can spread around a bit to form small colonies for continuous harvests. (Both the roots and the flowers are traditionally harvested for various herbal concoctions, infused honey, syrups, liqueurs, and textile dyes). Marvelous elecampane is goodly cold-hearty. (And, yes, “goodly” is a word). A zone 3 plant, but also tolerant of warmer, Mediterranean-type climes (e.g. California). Cold stratification seems to improve seed germination, but in our experience is not strictly necessary. Do note that this can be a tall plant – up to about 7-ish feet when pampered – so garden spacing should be planned accordingly. Include it in a maintained garden alongside other giants like artichoke, cardoon giant butterbur, and cow parsnip for a sort of otherworldly Alice in Wonderland effect. Or, stick it in and around hedgerows, making it part of a biodiversity thicket, entangled among native vegetation, fruit trees, and perennial vegetables. 100+ Seeds (0.2 grams).",Pending review,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,SRC-0152,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0003-ATTR-03
BCNPPD-0169,PROV-NWM,Inula helenium,product title,Elecampane Seeds (Inula helenium),Pending review,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,SRC-0152,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0003-ATTR-01
BCNPPD-0169,PROV-NWM,Inula helenium,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,SRC-0152,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0003-ATTR-02
BCNPPD-0170,PROV-NWM,Geum triflorum,description,"Prairie smoke is a most curious and delightful wildflower. A member of the rose family…with deeply cut foliage reminiscent of relatives such as burnet (Sanguisorba spp.)…with small deep-red flowers held aloft on nodding stalks (like strawberries – also relatives)…it’s a plant that produces wildly captivating seed heads consisting of long, fruiting silver-red filaments (called achenes) that resemble a wafting puff of smoke. No other plant looks like this. Prairie smoke is uncommon but occurrs in scattered locations across most of Western North America, the Northern Great Plains, and Great Lakes. (Our stock is a Pacific Northwestern eco-type). Prairie smoke is adaptable and can establish and grow in most soils with full sun. However, it has a general tendency and preference toward dry sites – even gravel – although it can co-exist and persist within grasses (where it is perfectly at home at only about 10-inches in height). Do note that it is a slow growing but long-lived plant. In sites where it is happy it can slowly spread via rhizomes to form patchwork colonies of plants. And, prairie smoke very much benefits from cold-wet outdoor stratification to initiate germination. It’s not an easy plant to get started, but one very much worth the effort. Also note -- prairie smoke is a cool climate species -- it likes long, cool winters, alpine zones, and frozen prairies -- it's not a plant of warm climates. Approximately 100+ seeds (0.2 grams).",Pending review,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,SRC-0153,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0004-ATTR-03
BCNPPD-0170,PROV-NWM,Geum triflorum,product title,Prairie Smoke Seeds (Geum triflorum),Pending review,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,SRC-0153,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0004-ATTR-01
BCNPPD-0170,PROV-NWM,Geum triflorum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,SRC-0153,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0004-ATTR-02
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,description,Prairie smoke is a native prairie wild flower known for nodding pink blooms and feathery seed heads. It is a hardy perennial that does well in dry prairie conditions. The soft seed plumes add texture later in the season and provide interest after flowering. Cold Hardiness Zone: 3 Cold Stratification: 2 months Germination: Surface sow (light improves germination) Seed Source: Manitoba,Pending review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0046-ATTR-05
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,product title,Prairie Smoke Seeds (Geum triflorum) - Perennial - Zone 3 - 60+ Seeds,Pending review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0046-ATTR-01
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,product type,Seeds,Pending review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0046-ATTR-02
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,provider observation type,product_title,Pending review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0046-ATTR-04
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,tags,"native_seeds, native_wild_flower, native_wildflower, prairie_smoke, wild_flower, wild_flower_seeds, wildflower_seeds",Pending review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0046-ATTR-03
BCNPPD-0171,PROV-NWM,Lilium washingtonianum,description,"Tall, dramatic, producing a blast of unrestrained intense fragrance from large, numerous flowers (sometimes more than 20 per plant!), Washington lily is probably the tallest, showiest native lily in the western United States. The name is deceptive – and refers to Martha Washington – not Washington state. Indeed, the plant occurs from the Oregon Cascades, southward into the Sierra Nevada (about as far south as Yosemite), showing up mostly in dry-ish montane forests and open slopes with well-drained dry summer soils. Like other lilies, Washington lily produces a slow-growing scaly, edible bulb (one that can be divided as it matures to produces more plants). And like other lilies, it is relatively straightforward but slow-growing to propagate from seed – germinating best with prolonged cold-wet stratification – resulting in a single small leaf that appears briefly in spring for several years, then senescing annually before it is mature enough to send up a large, flowering stalk. Try propagating outside in containers, exposed to all the elements, not in a pampered greenhouse space. Older plants bloom in summer (June–August), with large, nodding trumpet-shaped white to pale pink flowers (some blushed with an intense rose color) on stalks up to about 6-feet in height. These flowers are semi-actively visited by large bumble bees by day, and by Sphingidae hawkmoths at dusk (when the flowers are especially fragrant). Deer may browse the foliage, but Washington lily doesn’t seem to be a favorite food plant and they seem to bypass it when better things are nearby. Despite its slow-growth, and limited natural range, this is plant with much potential. We think it is probably quite adaptable on the fringes of its native range: dry urban gardens in Tacoma, Portland or Oakland, or mixed into interesting woodland understory assemblages in low elevations along the coast, especially where shore pine and madrone tend to occur. A very bold plant for the patient propagator. 25 seeds 0.15 grams",Pending review,https://northwestmeadowscapes.com/products/washington-lily,SRC-0154,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0005-ATTR-03
BCNPPD-0171,PROV-NWM,Lilium washingtonianum,product title,Washington Lily Seeds (Lilium washingtonianum),Pending review,https://northwestmeadowscapes.com/products/washington-lily,SRC-0154,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0005-ATTR-01
BCNPPD-0171,PROV-NWM,Lilium washingtonianum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/washington-lily,SRC-0154,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0005-ATTR-02
BCNPPD-0172,PROV-NWM,Ranunculus orthorhynchus,description,"Straightbeaked buttercup (sometimes called swamp buttercup) is a terrific spring hoverfly plant (although lots of small native bees visit it as well). It’s the especially valuable kind of perennial wildflower that competes and persists quite well with grasses, even in overgrown grassy wetlands and seasonally wet meadows (places where grasses tend to grow lush and dense). It’s also quite tolerant of heavy clay soils where it arises to about 18-inches in height (from attractive pinnate leaves), producing glossy, yellow cup-shaped blossoms that are as bright as the morning sun. Look for the bees in those blossoms, the caerulean mining bee ( Andrena caerulea ), Halictus virgatellus , various Osmia . But, it’s the charming, helicopter-maneuvering hoverflies that show up in great abundance, the greatest of the cool climate, early spring wetland flower visitors. Native to cool climates throughout western North America, in both northern latitudes and higher elevations: the Pacific Northwest, the Northern Rockies, California. Straight-beaked buttercup is plant for seasonally wet places: moist meadows, streambanks, wetlands, rain gardens, drainage swales, riparian corridors, stormwater systems. Combine it with spike bentgrass, common camas, wild blue iris and bog saxifrage to make a whole wet meadow ecosystem. Like other buttercups, this plant contains protoanemonin compounds that deter animal browsing. It’s generally ignored by deer and rabbits. Approximately 30 to 50 seeds (0.5 grams).",Pending review,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,SRC-0155,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0006-ATTR-03
BCNPPD-0172,PROV-NWM,Ranunculus orthorhynchus,product title,Straight-Beaked Buttercup Seeds (Ranunculus orthorhynchus),Pending review,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,SRC-0155,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0006-ATTR-01
BCNPPD-0172,PROV-NWM,Ranunculus orthorhynchus,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,SRC-0155,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0006-ATTR-02
BCNPPD-0173,PROV-NWM,Allium schoenoprasum,description,"While we aren’t yet ready to call this a landrace variety, this chives population has does quite well for us in the maritime rain shadow region of the Salish Sea coast where the climate is characterized by cool, foggy, damp winters and bone-dry summers. Verdant and good flavored, this population is decorated with lavender to white flowers that are well trafficked by our local Sitka bumble bees. This plant has a feral quality. Ruderal. Found growing wild among local grasses, alongside the weedy tall fescue, ubiquitous plantains, and patchy legacy strands of Danthonia and Lomatium , this plant integrates into some of our local meadow vegetation and looked to us like it belonged there. Native? Introduced? Chives are native to the Pacific Northwest and the northern tier of North America, although there is no current methodology for distinguishing between native chive populations and European or Asian populations (which have also spread far and wide across North America). Moreover, it’s likely that the distinct genetics of the respective continental types are now mixed and scrambled beyond any potential reconciliation. With that in mind, you might choose to plant these in your vegetable garden. Or, they might be something you enjoy in a meadow, alongside the camas and biscuitroots – a kind of versatile browsable, wildling that the deer leave alone, but to which the bees make haste. Make of it as you will. It most certainly is wild in every sense. 100+ seeds (0.5 grams).",Pending review,https://northwestmeadowscapes.com/products/skagit-bay-chives-seed-allium-schoenoprasum,SRC-0156,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0007-ATTR-03
